-0.000,9.359,7.328,17.253,10.959,16.794,16.592,18.496,10.895,22.188
-0.000,12.673,5.737,12.173,3.771,9.514,13.369,13.312,10.288,15.945
-0.000,8.404,8.212,8.329,9.457,5.956,16.033,15.452,14.323,11.177
-0.000,8.200,2.831,7.309,7.275,1.756,9.060,16.215,8.269,7.649
-0.000,5.979,2.450,10.408,7.920,6.815,10.008,14.160,6.276,12.206
-0.000,7.919,4.543,11.144,9.566,7.868,13.659,16.618,10.384,14.174
-0.000,6.739,3.599,9.531,6.720,7.467,10.860,12.588,8.171,11.968
-0.000,12.006,4.986,12.206,5.546,8.020,14.442,15.146,11.147,15.444
-0.000,8.011,4.221,7.460,5.889,4.665,10.513,12.521,9.437,8.797
-0.000,26.962,15.685,12.613,6.182,1.974,9.594,42.069,19.321,2.910
-0.000,2.607,2.778,2.232,3.060,1.466,3.606,6.296,3.851,2.201
-0.000,11.392,6.916,9.922,6.868,7.167,13.508,17.053,12.824,11.503
-0.000,3.792,2.335,4.461,4.300,2.920,7.082,6.644,5.026,6.425
-0.000,10.754,6.488,13.871,9.100,10.715,14.432,18.268,10.804,16.367
-0.000,7.978,10.991,9.976,10.544,10.855,16.904,15.883,15.121,13.883
-0.000,9.495,6.258,7.941,5.332,6.471,11.924,12.744,11.279,9.483
-0.000,2.145,3.702,2.924,2.851,3.751,5.449,3.903,4.309,4.708
-0.000,1.579,4.962,4.075,5.308,5.180,8.777,6.165,6.208,7.377
-0.000,20.858,7.040,20.613,7.016,10.770,15.380,28.462,12.292,20.685
-0.000,9.625,6.611,6.747,2.965,6.424,8.765,10.989,9.382,7.918
-0.000,2.453,1.624,5.368,6.844,2.879,6.955,8.832,3.980,6.644
-0.000,3.678,7.685,2.513,3.165,6.151,0.899,13.079,5.563,-0.000
-0.000,20.235,11.355,21.714,4.602,24.880,13.251,20.143,11.651,26.420
-0.000,4.482,4.418,6.541,5.688,6.466,9.499,8.131,7.438,8.989
-0.000,8.094,4.360,7.593,5.491,5.344,9.040,13.626,8.452,8.733
-0.000,7.412,6.512,7.459,7.391,5.712,9.699,16.941,10.587,7.423
-0.000,13.501,6.574,12.464,5.806,8.408,14.422,17.740,12.451,14.948
-0.000,6.673,1.625,3.957,0.605,1.005,4.279,5.503,3.425,4.115
-0.000,5.321,0.827,7.213,4.053,3.015,6.818,10.366,3.438,7.857
-0.000,4.713,4.290,4.151,4.176,3.298,6.655,8.970,6.729,4.793
-0.000,6.850,3.602,7.665,4.774,4.546,7.290,12.077,5.887,7.939
-0.000,17.772,21.264,3.020,6.753,2.565,15.052,27.279,22.172,0.302
-0.000,6.953,5.423,7.454,3.534,7.282,9.869,8.576,7.913,10.544
-0.000,9.623,6.471,7.959,5.929,5.674,12.306,14.736,11.851,9.623
-0.000,11.732,9.384,13.060,10.563,11.544,15.231,22.020,14.983,14.511
-0.000,11.091,6.903,11.360,7.610,7.297,10.448,21.511,10.846,9.913
-0.000,15.207,9.684,17.467,10.680,14.631,17.565,25.125,15.970,19.583
-0.000,3.474,5.487,6.803,8.005,6.417,6.534,15.729,7.378,6.209
-0.000,9.720,6.422,13.184,9.464,11.338,13.658,17.605,10.935,15.712
-0.000,5.442,3.608,8.927,7.473,6.382,7.669,14.378,6.179,8.649
-0.000,2.460,8.751,7.005,9.907,8.032,11.403,14.764,10.594,9.049
-0.000,4.045,7.658,3.410,3.370,6.903,3.846,11.380,6.989,1.653
-0.000,19.369,12.556,16.562,11.691,12.984,22.734,27.385,22.424,19.574
-0.000,23.234,12.996,20.110,9.557,16.362,21.265,30.778,20.860,23.347
-0.000,26.548,7.946,8.307,-0.000,4.662,5.578,4.109,6.143,6.947
-0.000,8.942,12.358,5.389,6.053,6.246,15.288,12.340,15.280,7.999
-0.000,6.570,9.424,7.727,8.779,8.817,12.477,15.214,12.648,9.462
-0.000,5.925,6.664,9.118,6.355,10.245,8.959,11.503,7.539,10.460
-0.000,8.825,1.650,11.010,2.609,8.527,5.331,9.320,2.693,11.303
-0.000,1.411,8.586,15.651,10.462,22.118,11.586,11.493,5.622,22.153
-0.000,3.496,9.091,15.284,6.251,23.240,5.412,8.852,2.364,17.030
-0.000,46.144,9.965,9.508,-0.000,-0.000,5.324,4.960,5.515,4.452
-0.000,6.903,4.404,2.631,-0.000,3.662,4.375,0.596,3.259,3.997
-0.000,15.284,6.529,8.035,0.354,4.138,6.113,11.722,6.967,6.791
-0.000,37.906,28.253,13.622,6.039,9.122,22.518,37.523,29.143,11.299
-0.000,13.059,11.116,3.406,-0.000,6.042,10.576,2.269,9.260,7.637
-0.000,25.652,6.134,13.588,-0.000,6.250,2.056,7.625,1.325,7.827
-0.000,20.431,16.740,3.273,-0.000,10.697,1.243,10.414,6.754,0.489
-0.000,17.489,11.346,4.811,-0.000,7.571,7.162,7.720,8.551,4.748
-0.000,25.067,10.941,13.787,0.512,14.617,3.937,8.839,5.321,11.922
-0.000,14.040,7.174,12.081,0.636,12.005,4.951,10.058,3.983,11.378
-0.000,26.549,14.281,12.834,1.078,12.195,13.339,16.477,15.336,15.102
-0.000,14.369,13.185,4.704,0.509,7.219,3.885,18.195,9.842,0.282
-0.000,14.219,8.697,4.582,-0.000,5.294,8.346,4.902,7.379,6.517
-0.000,20.382,8.934,8.176,-0.000,4.536,5.613,11.351,7.010,5.462
-0.000,9.044,5.214,2.322,-0.000,2.878,5.544,-0.000,3.232,3.548
-0.000,8.260,5.205,4.169,-0.000,5.139,7.163,0.090,4.671,6.681
-0.000,8.733,6.007,11.735,3.393,14.620,9.133,9.045,6.381,15.503
-0.000,1.852,3.236,8.738,4.355,10.128,5.629,6.945,1.622,10.630
-0.000,31.055,13.154,2.956,-0.000,2.891,7.205,0.220,7.110,3.178
-0.000,1.907,5.770,5.484,2.544,11.765,4.748,1.404,3.370,9.004
-0.000,0.501,4.994,5.375,2.441,11.102,4.572,2.556,2.958,9.012
-0.000,2.113,5.380,8.122,3.344,12.773,4.982,8.006,2.932,10.253
-0.000,19.579,6.183,11.380,1.077,5.389,9.144,15.121,9.789,11.810
-0.000,16.573,11.916,6.884,3.379,4.726,13.024,14.975,14.320,9.030
-0.000,11.492,2.365,6.168,-0.000,1.746,4.256,7.863,3.527,5.574
-0.000,14.119,1.514,14.456,2.085,6.646,7.797,16.289,4.053,13.741
-0.000,35.155,4.269,26.244,1.184,7.690,13.965,32.874,10.619,22.124
-0.000,22.444,17.090,4.804,-0.000,6.487,18.270,6.499,15.032,11.015
-0.000,1.762,6.714,4.593,4.008,8.859,5.521,8.030,5.130,6.394
-0.000,10.755,17.414,2.585,5.678,7.014,9.354,24.997,16.765,1.044
-0.000,5.151,4.225,4.905,0.495,8.182,5.024,2.491,3.773,7.899
-0.000,10.204,1.681,6.705,-0.000,3.886,1.861,5.509,0.920,5.068
-0.000,4.114,4.573,13.330,7.566,16.802,10.941,10.100,5.914,19.061
-0.000,11.761,15.376,4.657,3.235,7.238,17.096,9.002,15.473,10.124
-0.000,14.331,13.787,6.737,3.347,7.796,15.090,12.441,15.298,11.408
-0.000,6.651,3.310,3.902,-0.000,4.531,4.241,0.850,2.863,5.301
-0.000,13.677,17.738,3.455,3.482,4.649,17.720,9.269,15.756,8.868
-0.000,18.872,21.967,5.985,1.925,11.933,19.126,18.959,20.050,11.087
-0.000,5.778,6.146,8.691,4.133,10.931,11.702,6.509,8.092,14.738
-0.000,7.003,9.812,4.263,-0.000,12.030,8.142,0.514,6.490,9.565
-0.000,24.971,10.193,24.714,2.568,23.597,8.016,19.931,6.358,23.666
-0.000,-0.000,11.616,10.582,7.793,24.597,5.134,3.764,3.252,15.131
-0.000,1.618,6.662,12.058,7.953,15.443,8.331,12.005,3.686,14.872
-0.000,-0.000,7.373,8.776,10.678,16.705,7.981,5.646,2.539,14.055
-0.000,6.143,8.864,20.831,8.037,27.991,8.356,13.333,3.546,23.086
-0.000,2.321,11.212,21.464,13.553,29.948,12.847,15.119,5.633,27.419
-0.000,4.364,8.466,24.414,16.582,22.859,15.749,24.761,4.296,28.829
-0.000,1.950,9.402,4.830,3.176,14.766,6.287,-0.000,4.059,9.365
-0.000,8.322,7.704,11.460,6.935,12.938,15.372,11.055,11.212,17.723
-0.000,-0.000,13.563,21.061,13.865,35.863,8.331,10.267,2.069,25.294
-0.000,-0.000,8.213,9.486,7.655,18.766,4.788,3.818,1.329,12.810
-0.000,2.440,3.863,7.197,3.831,11.407,5.847,5.246,3.813,10.177
-0.000,2.574,3.744,6.066,5.405,6.127,6.590,7.010,4.085,7.443
-0.000,-0.000,5.247,10.247,5.997,13.536,4.278,7.635,0.177,11.002
-0.000,4.254,4.146,13.200,11.671,12.428,14.011,15.412,7.417,18.905
-0.000,19.118,11.800,4.692,-0.000,5.919,10.484,4.878,10.116,7.231
-0.000,-0.000,4.941,6.713,8.878,10.519,7.016,6.123,2.762,10.142
-0.000,8.439,11.442,8.362,5.616,12.092,13.912,12.228,13.030,13.459
-0.000,15.498,8.770,13.301,2.174,14.086,10.589,13.790,10.286,15.354
-0.000,12.472,6.935,15.511,3.584,16.737,7.050,16.517,6.359,15.304
-0.000,11.613,5.690,20.559,9.484,19.089,15.709,20.580,9.173,26.304
-0.000,3.348,2.945,4.508,1.998,5.061,6.261,3.546,4.353,7.477
-0.000,19.836,4.848,22.265,10.129,11.240,18.454,30.644,12.787,23.071
-0.000,1.639,7.225,14.079,9.096,19.968,10.094,9.806,5.018,19.812
-0.000,12.072,7.860,21.157,5.518,25.218,9.727,12.386,5.433,23.017
-0.000,7.042,9.748,21.704,10.383,26.885,13.433,17.428,6.888,28.142
-0.000,-0.000,9.596,12.685,7.530,23.214,4.753,7.404,1.099,14.661
-0.000,18.222,5.393,11.482,-0.000,7.065,8.078,14.027,7.017,10.933
-0.000,22.119,4.219,11.428,0.354,1.429,6.051,16.880,7.500,8.975
-0.000,30.206,6.698,18.911,5.488,1.591,15.107,35.317,16.028,15.009
-0.000,62.445,17.269,41.404,10.491,9.786,31.310,67.522,34.144,36.534
-0.000,16.602,8.333,15.605,0.888,18.513,6.028,12.847,6.109,16.124
-0.000,-0.000,9.966,4.147,6.891,10.824,2.372,14.714,5.907,2.179
-0.000,9.159,9.359,8.891,2.347,15.281,1.363,5.212,1.709,8.605
-0.000,-0.000,9.979,6.971,8.569,15.782,3.940,9.629,1.914,8.282
-0.000,0.709,9.603,12.599,7.082,20.204,8.024,11.548,4.331,16.578
-0.000,5.909,11.237,7.130,5.046,11.866,2.241,20.150,7.671,2.487
-0.000,17.261,13.773,17.360,6.876,14.622,2.596,33.923,8.033,8.864
-0.000,4.034,7.391,12.009,4.330,15.659,2.614,11.912,0.994,10.371
-0.000,6.090,6.752,14.472,4.905,12.985,1.274,12.880,-0.000,9.756
-0.000,7.196,6.543,17.101,6.286,19.360,7.811,11.826,3.667,19.693
-0.000,10.557,2.017,8.254,0.167,3.944,3.409,9.389,2.941,7.012
-0.000,6.627,4.435,3.652,-0.000,4.898,4.857,1.486,3.610,5.510
-0.000,9.835,5.227,17.058,7.677,15.372,11.027,16.055,6.155,20.043
-0.000,0.705,9.289,2.796,4.605,8.980,0.715,9.946,4.163,0.579
-0.000,1.150,13.116,8.508,5.725,18.509,3.604,11.397,3.756,9.390
-0.000,9.582,12.788,0.913,1.105,6.401,0.032,15.652,8.024,-0.000
-0.000,19.218,19.206,3.225,2.824,2.949,13.444,16.953,17.011,3.879
-0.000,22.412,24.373,2.136,3.233,3.653,11.378,25.284,20.027,-0.000
-0.000,12.421,15.180,7.643,4.860,9.863,1.857,23.884,9.810,0.865
-0.000,16.556,9.644,6.574,-0.000,5.473,4.761,15.307,7.753,3.184
-0.000,22.161,17.459,5.414,-0.000,8.394,-0.000,23.731,9.936,-0.000
-0.000,45.172,27.824,9.363,-0.000,10.470,12.828,22.108,19.986,7.386
-0.000,21.244,13.454,21.349,8.407,13.069,6.570,41.501,10.685,12.795
-0.000,14.099,3.701,7.635,-0.000,7.478,2.141,2.002,2.477,6.404
-0.000,32.373,6.711,24.207,-0.000,15.099,7.777,20.995,7.267,20.195
-0.000,-0.000,9.086,5.462,8.537,13.505,3.556,5.687,0.802,7.764
-0.000,13.262,10.588,9.998,1.604,10.485,0.151,20.354,4.885,3.119
-0.000,8.436,7.159,14.468,3.143,21.770,5.106,6.394,4.067,16.123
-0.000,-0.000,8.539,5.037,5.253,10.328,-0.000,9.583,1.164,2.004
-0.000,5.540,5.292,5.207,-0.000,9.993,0.220,7.231,2.180,3.570
-0.000,21.339,4.801,26.181,5.941,13.151,7.142,33.583,2.038,20.499
-0.000,8.711,5.723,7.147,0.146,11.058,3.259,3.575,3.243,8.347
-0.000,13.447,9.882,10.517,-0.000,15.661,2.647,11.082,5.085,9.272
-0.000,7.707,9.767,19.535,6.989,27.099,10.289,12.012,5.961,23.945
-0.000,5.340,6.210,12.721,2.806,18.481,3.894,6.972,2.018,13.245
-0.000,2.503,9.303,3.067,1.586,10.175,2.122,6.901,3.331,3.153
-0.000,6.606,15.219,3.343,4.721,11.158,0.851,21.073,9.552,-0.000
-0.000,11.696,27.966,8.558,9.053,23.368,-0.000,36.228,13.802,-0.000
-0.000,31.405,7.480,6.574,-0.000,1.624,-0.000,2.774,2.354,0.183
-0.000,-0.000,12.106,9.367,6.280,21.272,1.061,10.429,0.949,8.604
-0.000,7.033,16.494,16.466,6.269,30.384,4.465,13.434,3.295,18.347
-0.000,3.930,6.728,11.804,3.023,15.134,1.538,8.667,-0.000,10.244
-0.000,4.572,6.519,3.894,-0.000,11.380,1.550,3.279,2.413,5.153
-0.000,5.206,8.780,6.932,2.112,13.966,0.078,11.998,3.267,4.268
-0.000,3.860,14.720,13.014,9.705,18.657,12.819,14.231,10.164,17.187
-0.000,10.561,11.600,1.289,-0.000,8.289,10.196,-0.000,7.749,6.789
-0.000,3.255,11.413,10.284,4.746,20.497,4.487,5.727,2.601,12.547
-0.000,-0.000,7.068,7.021,5.193,16.399,4.365,1.611,2.581,10.862
-0.000,5.824,15.402,13.434,8.032,23.331,14.671,11.753,11.775,21.544
-0.000,14.654,13.542,4.997,0.092,8.357,14.048,9.172,12.421,10.111
-0.000,4.316,11.629,9.874,7.696,16.324,16.394,7.519,11.927,18.823
-0.000,13.161,11.898,7.011,0.468,10.549,-0.000,18.987,5.783,0.269
-0.000,13.052,12.252,10.233,3.110,13.034,2.653,23.737,9.364,4.280
-0.000,-0.000,13.293,5.528,5.590,17.583,-0.000,10.779,2.139,3.151
-0.000,-0.000,18.255,24.353,20.640,45.575,11.388,13.899,3.006,31.334
-0.000,-0.000,15.190,16.107,13.748,33.634,2.463,7.216,0.267,18.826
-0.000,-0.000,17.556,26.675,15.227,41.568,4.246,16.345,-0.000,26.651
-0.000,-0.000,17.690,21.653,18.320,41.697,9.115,10.241,0.963,27.043
-0.000,-0.000,15.177,26.082,13.609,38.701,7.246,16.419,0.246,27.237
-0.000,18.385,13.115,43.256,16.410,42.351,18.138,35.961,6.667,46.330
-0.000,6.452,26.717,34.732,22.522,49.679,19.527,25.780,11.612,42.400
-0.000,-0.000,13.513,21.985,13.459,35.004,4.679,8.843,0.126,22.547
-0.000,0.651,12.137,20.980,13.736,30.386,9.603,12.236,3.740,25.304
-0.000,9.258,11.356,17.066,8.269,22.383,11.443,12.481,8.843,21.613
-0.000,0.119,8.746,15.542,11.277,21.152,11.656,11.365,4.653,21.776
-0.000,9.293,8.384,27.312,10.391,28.315,10.535,20.656,2.075,27.721
-0.000,19.049,11.379,25.427,9.399,21.811,14.862,23.661,10.362,26.819
-0.000,16.294,6.441,20.714,3.941,18.706,8.550,17.497,5.195,20.940
-0.000,13.002,9.390,17.210,2.663,17.693,2.707,21.132,3.517,12.255
-0.000,18.580,15.949,14.267,4.116,15.226,4.180,29.414,11.245,7.269
-0.000,22.180,10.813,13.255,-0.000,9.108,1.588,22.445,5.757,5.234
-0.000,14.303,0.133,13.005,-0.000,4.830,2.822,9.359,0.065,9.381
-0.000,2.048,6.632,15.476,7.696,19.252,5.911,12.656,0.611,16.362
-0.000,-0.000,8.582,8.852,6.228,15.900,1.183,8.910,-0.000,8.051
-0.000,9.330,11.441,11.454,6.234,13.316,1.467,24.983,6.964,4.805
-0.000,0.531,8.044,12.376,8.699,16.898,5.523,13.724,2.165,13.512
-0.000,-0.000,13.422,9.449,17.175,22.009,7.303,10.885,0.091,14.712
-0.000,9.374,20.526,-0.000,5.295,4.029,15.128,18.484,18.044,1.314
-0.000,-0.000,8.139,1.814,5.488,4.893,7.666,7.583,7.021,4.745
-0.000,1.826,9.175,4.959,10.411,5.627,9.949,17.388,11.044,5.889
-0.000,2.596,9.150,3.607,7.666,4.741,10.710,11.968,10.730,6.123
-0.000,-0.000,8.050,2.859,5.771,9.563,8.817,2.116,4.107,8.869
-0.000,2.400,8.144,4.255,3.782,7.890,12.194,1.898,7.264,10.525
-0.000,-0.000,20.197,3.371,12.884,12.608,21.620,10.289,14.957,12.920
-0.000,7.414,21.953,4.156,11.863,7.794,19.676,24.770,22.613,7.442
-0.000,9.897,19.895,3.780,10.654,5.589,17.692,25.674,22.089,5.094
-0.000,3.506,16.974,2.910,10.941,5.750,15.794,19.456,17.340,5.810
-0.000,4.123,11.737,1.784,3.838,5.326,10.489,8.946,10.159,5.259
-0.000,-0.000,6.107,3.771,7.064,7.003,9.297,5.274,5.589,8.473
-0.000,-0.000,6.963,8.881,13.503,14.341,11.220,10.021,5.696,14.534
-0.000,-0.000,5.457,3.985,8.523,6.634,7.168,7.491,4.305,7.277
-0.000,-0.000,7.629,3.870,8.508,7.330,2.803,10.839,3.077,4.069
-0.000,-0.000,5.833,2.430,7.024,5.739,6.509,4.606,3.007,6.080
-0.000,1.080,7.733,0.075,2.582,2.536,6.751,3.996,5.238,3.491
-0.000,6.843,9.590,10.098,9.355,11.590,16.699,13.355,13.358,15.819
-0.000,8.677,5.310,9.128,3.308,8.011,9.888,11.258,8.061,12.350
-0.000,-0.000,13.302,2.822,6.801,9.827,10.280,11.142,10.218,6.843
-0.000,1.424,4.495,4.591,4.886,6.636,9.901,3.674,5.848,9.357
-0.000,6.178,2.723,8.287,6.634,5.363,10.441,11.406,6.999,10.682
-0.000,4.053,5.756,3.856,1.891,5.276,10.721,2.638,7.495,9.180
-0.000,-0.000,9.029,12.104,10.944,22.339,9.013,6.382,2.883,17.812
-0.000,1.895,7.224,12.719,7.530,15.071,5.191,11.895,1.695,12.490
-0.000,-0.000,9.915,10.062,11.046,21.876,11.680,5.386,5.897,18.865
-0.000,0.401,11.341,2.043,3.760,9.872,6.261,4.240,5.016,5.665
-0.000,-0.000,9.318,8.362,11.831,15.847,7.209,11.186,3.504,11.573
-0.000,-0.000,10.013,4.762,8.981,12.963,5.288,7.113,2.190,7.414
-0.000,-0.000,9.876,5.165,12.145,11.457,5.602,12.386,4.355,6.976
-0.000,-0.000,12.824,11.507,11.757,26.081,4.060,7.993,0.056,14.648
-0.000,-0.000,12.720,16.427,15.886,28.097,10.113,14.586,3.816,21.925
-0.000,-0.000,9.583,6.802,13.122,15.586,5.240,8.468,0.215,10.512
-0.000,-0.000,12.758,9.386,13.344,21.574,6.068,12.240,2.087,12.337
-0.000,-0.000,9.928,10.440,15.440,14.609,8.400,17.842,3.227,12.562
-0.000,-0.000,18.615,5.646,17.145,10.617,13.177,30.203,18.433,6.061
-0.000,1.861,13.866,5.386,11.405,9.872,5.044,28.844,12.897,1.073
-0.000,2.249,4.933,12.762,11.377,10.464,9.233,17.043,2.945,13.459
-0.000,-0.000,13.174,11.441,17.930,24.162,9.229,15.487,4.157,16.906
-0.000,-0.000,12.070,5.627,9.865,16.563,5.252,12.020,4.589,8.205
-0.000,1.289,3.229,3.540,3.347,2.411,1.948,6.453,0.380,2.921
-0.000,-0.000,12.071,4.827,12.289,9.975,8.933,17.942,9.739,6.790
-0.000,-0.000,14.494,5.332,13.273,12.547,5.768,24.583,10.559,3.759
-0.000,-0.000,12.979,1.840,6.660,6.949,11.617,7.603,9.732,6.493
-0.000,-0.000,6.839,4.008,10.070,7.979,4.588,8.748,2.562,6.092
-0.000,-0.000,6.176,4.216,8.394,8.599,4.160,6.727,1.533,6.019
-0.000,-0.000,10.902,1.869,6.999,6.393,6.196,14.754,9.170,2.543
-0.000,5.226,17.988,-0.000,4.701,5.861,9.070,17.072,13.823,0.094
-0.000,6.023,15.348,-0.000,5.010,3.882,7.349,17.944,12.839,-0.000
-0.000,4.076,8.525,10.315,4.134,16.874,7.801,5.370,4.978,14.512
-0.000,5.197,12.253,7.550,4.084,19.718,5.287,-0.000,4.019,10.989
-0.000,33.454,30.631,7.985,3.948,7.297,25.962,21.763,26.618,12.031
-0.000,7.713,12.311,1.372,1.553,7.093,2.375,14.922,8.203,-0.000
-0.000,9.779,8.227,3.674,-0.000,6.512,6.893,3.988,6.726,5.431
-0.000,20.505,19.586,27.058,7.453,36.713,8.299,28.820,10.098,26.195
-0.000,-0.000,11.109,12.298,9.816,24.425,4.859,10.604,2.984,15.257
-0.000,-0.000,9.262,13.773,11.944,23.794,9.578,10.310,3.307,19.665
-0.000,-0.000,9.656,9.411,12.090,13.525,6.340,17.698,3.384,10.128
-0.000,-0.000,10.138,11.093,7.668,23.018,6.724,2.886,3.441,15.660
-0.000,-0.000,13.552,14.704,12.211,30.084,11.397,6.975,6.306,23.460
-0.000,-0.000,13.122,11.868,11.829,26.934,9.209,4.797,2.699,19.352
-0.000,-0.000,13.942,7.547,15.691,21.248,7.569,9.365,2.373,13.471
-0.000,-0.000,11.062,13.345,12.222,26.898,7.051,6.830,1.899,18.124
-0.000,-0.000,14.814,9.468,18.774,20.826,8.686,17.462,5.255,13.034
-0.000,-0.000,13.892,5.546,13.750,14.499,7.097,14.134,6.111,8.162
-0.000,11.652,10.783,26.904,14.021,26.689,18.519,26.900,9.440,33.199
-0.000,5.186,17.163,8.150,7.285,25.462,-0.000,4.426,1.176,7.539
-0.000,-0.000,19.573,22.873,14.418,38.053,6.699,12.961,1.886,25.491
-0.000,-0.000,13.454,7.525,5.734,19.161,1.721,7.287,1.331,7.871
-0.000,-0.000,17.884,6.102,8.970,15.861,5.389,16.649,6.995,4.865
-0.000,-0.000,20.939,9.020,15.926,22.054,8.720,23.226,9.396,10.090
-0.000,-0.000,9.971,12.918,13.816,19.685,8.693,14.584,1.966,16.432
-0.000,-0.000,10.197,10.268,13.228,18.595,8.058,10.566,2.728,13.860
-0.000,-0.000,10.711,9.924,8.006,19.499,4.152,9.956,1.032,11.418
-0.000,27.337,13.129,6.753,-0.000,-0.000,8.994,10.869,9.887,5.530
-0.000,8.401,12.581,8.904,9.320,9.791,16.192,15.526,15.042,11.952
-0.000,5.457,8.288,9.658,9.672,9.061,10.149,16.736,9.412,9.963
-0.000,3.108,7.574,1.793,3.131,3.805,5.293,8.618,6.706,2.262
-0.000,2.792,5.170,5.838,9.281,3.724,6.168,16.966,7.234,4.562
-0.000,1.255,9.801,17.556,13.595,18.404,9.196,21.065,2.519,17.806
-0.000,3.484,7.647,8.726,3.945,15.070,3.794,7.292,3.037,10.025
-0.000,-0.000,5.662,11.139,9.849,15.297,10.689,9.550,4.775,17.080
-0.000,1.567,5.431,1.303,1.918,4.102,2.251,4.999,3.501,1.863
-0.000,4.186,3.389,6.703,7.491,4.696,10.018,9.650,6.771,9.098
-0.000,2.206,10.667,5.528,11.069,5.693,6.745,21.478,10.414,3.370
-0.000,1.722,7.742,2.446,2.599,5.538,11.395,2.154,7.411,8.734
-0.000,5.400,15.525,1.926,7.983,5.278,9.856,22.088,15.875,0.635
-0.000,5.939,4.038,3.192,-0.000,4.015,6.037,0.221,3.735,5.663
-0.000,4.860,3.925,8.744,7.434,7.670,12.060,10.123,7.836,13.106
-0.000,0.750,10.998,4.836,9.739,8.276,9.011,18.080,11.290,5.566
-0.000,4.013,3.123,6.460,7.249,4.254,8.592,10.965,6.393,8.290
-0.000,1.353,14.146,4.811,11.344,9.484,6.492,25.945,13.365,2.092
-0.000,2.497,8.240,1.145,3.798,4.111,3.244,11.494,7.266,-0.000
-0.000,12.028,11.368,32.447,13.127,36.381,14.340,25.378,5.316,35.448
-0.000,-0.000,12.829,21.376,15.499,34.340,9.723,12.816,2.827,26.226
-0.000,16.444,17.593,19.426,9.580,20.318,16.434,25.397,15.849,21.232
-0.000,-0.000,4.637,8.202,7.966,10.998,8.344,8.185,4.164,12.107
-0.000,7.836,6.835,6.763,0.666,10.091,8.498,3.134,7.153,10.585
-0.000,10.755,7.419,8.397,0.093,12.370,8.859,3.532,7.385,12.821
-0.000,-0.000,9.462,2.768,9.393,7.743,9.959,6.115,5.002,8.364
-0.000,3.714,2.851,11.179,8.720,9.961,10.328,11.161,5.042,14.861
-0.000,-0.000,7.432,0.985,3.975,5.198,5.155,4.643,4.060,3.913
-0.000,1.149,4.494,4.468,6.418,5.225,7.710,7.587,5.648,6.799
-0.000,0.507,9.129,2.201,6.127,5.716,6.006,12.641,8.560,2.987
-0.000,11.181,17.443,3.128,5.206,4.436,18.884,11.587,17.789,8.157
-0.000,0.315,4.405,3.687,7.954,3.660,7.833,8.056,5.144,6.255
-0.000,-0.000,11.877,4.006,12.630,7.875,11.453,6.917,5.173,9.751
-0.000,3.720,9.201,1.306,3.497,2.216,10.991,5.083,8.313,5.464
-0.000,2.690,8.912,1.064,5.597,1.650,9.981,9.156,9.256,3.438
-0.000,7.936,5.146,2.000,3.077,-0.000,6.263,8.090,6.050,2.321
-0.000,0.283,3.510,5.550,9.663,4.557,8.447,9.571,4.436,8.568
-0.000,2.577,7.492,0.125,2.727,1.435,5.521,2.853,4.005,1.880
